fs_classroom,fs_school_id,fl,fs_student_id,emot_1,emot_2,emot_3,academic_1,academic_2,academic_3
1126671,112667,1,1126671243,1126671234,1126671230,1126671239,1126671234,1126671233,1126671230
1126671,112667,1,1126671226,1126671233,1126671236,1126671203,1126671233,1126671255,1126671290
1126671,112667,1,1126671261,1126671202,1126671289,1126671266,1126671289,1126671260,1126671202
1126671,112667,1,1126671270,1126671249,1126671210,1126671258,1126671265,1126671249,1126671210
1126671,112667,1,1126671247,1126671201,1126671243,1126671255,1126671276,1126671233,1126671207
1126671,112667,1,1126671255,1126671233,,,1126671233,,
1126671,112667,1,1126671281,1126671241,1126671251,1126671276,1126671276,1126671233,1126671229
1126671,112667,1,1126671258,1126671251,1126671265,1126671266,1126671204,1126671205,1126671233
1126671,112667,1,1126671220,1126671269,1126671254,1126671283,1126671254,1126671283,
1126671,112667,1,1126671202,,,,1126671288,1126671272,1126671264
1126671,112667,1,1126671268,1126671229,1126671204,,1126671240,1126671229,
1126671,112667,1,1126671250,1126671218,1126671224,1126671271,1126671218,1126671224,1126671271
1126671,112667,1,1126671213,1126671207,1126671278,1126671253,1126671278,1126671207,1126671253
1126671,112667,1,1126671203,1126671238,1126671236,1126671290,1126671235,1126671290,1126671236
1126671,112667,1,1126671289,1126671239,1126671215,1126671243,1126671245,1126671239,1126671243
1126671,112667,1,1126671266,1126671251,1126671258,,1126671258,1126671259,1126671251
1126671,112667,1,1126671217,1126671290,1126671235,1126671211,1126671211,1126671235,1126671290
1126671,112667,1,1126671267,1126671231,1126671232,,1126671231,1126671232,
1126671,112667,1,1126671283,1126671216,1126671290,1126671280,1126671220,1126671216,1126671273
1126671,112667,1,1126671274,1126671211,1126671243,,1126671211,1126671216,1126671215
1126671,112667,1,1126671204,,,,1126671240,,
1126671,112667,1,1126671216,1126671283,1126671290,,1126671283,1126671290,1126671220
1126671,112667,1,1126671253,1126671278,1126671207,1126671213,1126671207,1126671213,1126671278
1126671,112667,1,1126671222,1126671272,1126671266,1126671267,1126671272,1126671265,1126671264
1126671,112667,1,1126671290,1126671217,1126671235,1126671283,1126671216,1126671203,1126671217
1126671,112667,1,1126671212,1126671214,1126671252,,1126671214,1126671252,
1126671,112667,1,1126671254,1126671220,1126671269,1126671283,1126671220,1126671283,
1126671,112667,1,1126671248,1126671234,,,1126671234,,
1126671,112667,1,1126671231,1126671232,1126671267,,1126671232,1126671267,
1126671,112667,1,1126671210,1126671272,1126671270,1126671202,1126671272,1126671270,1126671202
1126671,112667,1,1126671230,1126671243,,,1126671243,1126671251,
1126671,112667,1,1126671272,1126671264,1126671266,1126671222,1126671264,1126671222,1126671202
1126671,112667,1,1126671263,1126671264,1126671272,,1126671264,1126671272,1126671270
1126671,112667,1,1126671236,1126671203,1126671252,1126671238,1126671203,,
1126671,112667,1,1126671201,1126671275,,,1126671275,,
1126671,112667,1,1126671245,1126671221,1126671244,,1126671221,1126671244,1126671241
1126671,112667,1,1126671234,1126671248,,,,,
1126671,112667,1,1126671278,1126671207,1126671213,1126671253,1126671253,1126671213,1126671207
1126671,112667,1,1126671223,1126671228,1126671236,,1126671228,1126671236,
1126671,112667,1,1126671241,1126671251,1126671281,1126671276,1126671276,1126671245,
1126671,112667,1,1126671229,1126671281,1126671268,1126671276,1126671233,1126671268,1126671281
1126671,112667,1,1126671252,1126671212,1126671214,1126671261,1126671212,1126671214,1126671267
1126701,112670,1,1126701247,1126701246,1126701250,1126701228,1126701228,1126701231,1126701250
1126701,112670,1,1126701246,1126701233,1126701250,1126701247,1126701233,1126701250,1126701231
1126701,112670,1,1126701243,1126701253,1126701256,1126701241,1126701253,1126701256,1126701241
1126701,112670,1,1126701201,1126701213,,,1126701213,,
1126701,112670,1,1126701222,1126701251,1126701257,,1126701240,1126701251,
1126701,112670,1,1126701216,1126701232,1126701220,,1126701220,1126701232,
1126701,112670,1,1126701256,1126701241,1126701254,1126701243,1126701235,1126701254,1126701238
1126701,112670,1,1126701242,1126701255,1126701215,1126701201,1126701255,1126701201,1126701215
1126701,112670,1,1126701254,1126701241,1126701235,1126701243,1126701256,1126701241,1126701235
1126701,112670,1,1126701229,1126701207,1126701223,1126701208,1126701208,1126701204,1126701223
1126701,112670,1,1126701255,1126701242,1126701201,1126701215,1126701201,1126701215,1126701242
1126701,112670,1,1126701208,1126701239,1126701240,1126701210,1126701237,1126701239,1126701229
1126701,112670,1,1126701224,1126701207,,,1126701207,1126701236,
1126701,112670,1,1126701220,1126701202,1126701253,1126701251,1126701202,1126701251,1126701253
1126701,112670,1,1126701251,1126701222,1126701220,1126701253,1126701222,1126701253,1126701257
1126701,112670,1,1126701240,1126701212,1126701227,1126701245,1126701212,1126701227,1126701245
1126701,112670,1,1126701203,1126701235,1126701254,1126701241,1126701256,1126701235,
1126701,112670,1,1126701209,1126701249,1126701222,,1126701222,1126701251,
1126701,112670,1,1126701214,1126701201,1126701225,,1126701226,1126701212,
1126711,112671,1,1126711306,1126711307,1126711304,1126711227,1126711221,1126711275,1126711220
1126711,112671,1,1126711273,1126711254,1126711237,1126711281,1126711254,1126711214,1126711278
1126711,112671,1,1126711251,1126711243,1126711242,1126711226,1126711243,1126711220,1126711242
1126711,112671,1,1126711299,1126711289,1126711262,1126711225,1126711225,1126711262,1126711268
1126711,112671,1,1126711280,1126711231,1126711255,1126711262,1126711231,1126711255,1126711275
1126711,112671,1,1126711270,1126711275,1126711236,1126711220,1126711220,1126711305,1126711242
1126711,112671,1,1126711289,1126711299,1126711262,1126711219,1126711219,1126711299,1126711262
1126711,112671,1,1126711268,1126711225,1126711262,1126711219,1126711220,1126711225,1126711307
1126711,112671,1,1126711229,1126711286,1126711307,1126711305,1126711305,1126711220,1126711270
1126711,112671,1,1126711250,1126711231,1126711209,,1126711255,1126711231,1126711209
1126711,112671,1,1126711253,1126711294,1126711260,1126711247,1126711261,1126711299,1126711298
1126711,112671,1,1126711244,1126711261,1126711263,1126711307,1126711261,1126711279,1126711293
1126711,112671,1,1126711246,1126711231,,,1126711231,1126711268,
1126711,112671,1,1126711208,1126711267,,,1126711220,1126711231,1126711242
1126711,112671,1,1126711288,1126711212,1126711248,1126711282,1126711276,1126711305,1126711232
1126711,112671,1,1126711230,1126711239,1126711242,1126711252,1126711239,1126711252,1126711242
1126711,112671,1,1126711243,1126711297,1126711301,1126711255,1126711295,1126711301,1126711255
1126711,112671,1,1126711213,1126711214,1126711224,1126711294,1126711258,1126711294,1126711278
1126711,112671,1,1126711283,1126711232,1126711237,1126711300,1126711303,1126711272,1126711305
1126711,112671,1,1126711267,1126711229,1126711240,1126711250,1126711273,1126711229,1126711250
1126711,112671,1,1126711235,1126711275,1126711306,1126711221,1126711275,1126711255,1126711214
1126711,112671,1,1126711210,1126711207,1126711261,1126711214,1126711207,1126711261,1126711220
1126711,112671,1,1126711232,1126711224,1126711238,1126711281,1126711221,1126711238,1126711281
1126711,112671,1,1126711263,1126711307,1126711265,1126711244,1126711212,1126711307,1126711290
1126711,112671,1,1126711307,1126711263,1126711244,1126711265,1126711265,1126711212,1126711244
1126711,112671,1,1126711271,1126711269,1126711261,1126711293,1126711269,1126711261,1126711293
1126711,112671,1,1126711266,1126711255,1126711233,,1126711271,1126711255,
1126711,112671,1,1126711274,1126711301,1126711260,1126711291,1126711301,1126711275,1126711255
1126711,112671,1,1126711258,1126711207,1126711238,,1126711207,1126711220,1126711278
1126711,112671,1,1126711294,1126711216,1126711223,1126711266,1126711239,1126711227,1126711236
1126712,112671,1,1126712275,1126712256,1126712270,1126712209,1126712232,1126712209,1126712270
1126712,112671,1,1126712237,1126712218,1126712298,1126712291,1126712218,1126712298,1126712210
1126712,112671,1,1126712245,1126712297,1126712272,1126712284,1126712297,1126712272,1126712284
1126712,112671,1,1126712281,1126712263,1126712247,1126712241,1126712278,1126712247,1126712213
1126712,112671,1,1126712278,1126712281,1126712263,1126712247,1126712247,1126712208,1126712263
1126712,112671,1,1126712226,1126712273,1126712250,1126712283,1126712273,1126712283,1126712244
1126712,112671,1,1126712286,1126712211,1126712264,1126712250,1126712211,1126712250,1126712209
1126712,112671,1,1126712292,1126712273,1126712268,1126712290,1126712265,1126712306,1126712303
1126712,112671,1,1126712259,1126712226,1126712279,1126712283,1126712280,1126712211,1126712283
1126712,112671,1,1126712279,1126712257,1126712274,1126712208,1126712217,1126712266,1126712364
1126712,112671,1,1126712236,1126712216,1126712266,1126712294,1126712294,1126712216,1126712227
1126712,112671,1,1126712293,1126712245,1126712235,1126712272,1126712245,1126712242,1126712280
1126712,112671,1,1126712227,1126712261,1126712217,1126712231,1126712289,1126712220,1126712222
1126712,112671,1,1126712274,1126712265,1126712279,1126712227,1126712265,1126712279,1126712227
1126712,112671,1,1126712223,1126712300,1126712239,1126712214,1126712300,1126712239,1126712214
1126712,112671,1,1126712211,1126712255,1126712264,1126712270,1126712270,1126712255,1126712286
1126712,112671,1,1126712210,1126712215,1126712259,1126712283,1126712215,1126712270,1126712298
1126712,112671,1,1126712231,1126712295,1126712287,1126712217,1126712279,1126712208,1126712287
1126712,112671,1,1126712231,1126712232,1126712223,1126712239,1126712223,1126712232,1126712239
1126712,112671,1,1126712287,1126712241,1126712231,1126712217,1126712279,1126712241,1126712231
1126712,112671,1,1126712248,1126712222,1126712233,1126712215,1126712222,1126712233,1126712215
1126712,112671,1,1126712297,1126712243,1126712245,1126712240,1126712243,1126712245,1126712240
1126712,112671,1,1126712291,1126712273,1126712275,1126712270,1126712273,1126712275,1126712270
1126712,112671,1,1126712235,1126712307,1126712280,1126712288,1126712280,1126712279,1126712295
1126712,112671,1,1126712233,1126712261,1126712270,1126712259,1126712261,1126712270,1126712242
1126713,112671,1,1126713287,1126713305,1126713222,1126713227,1126713225,1126713305,1126713222
1126713,112671,1,1126713271,1126713249,1126713264,1126713227,1126713249,1126713263,1126713216
1126713,112671,1,1126713253,1126713286,1126713245,,1126713286,1126713245,
1126713,112671,1,1126713241,1126713211,1126713223,1126713300,1126713211,1126713223,
1126713,112671,1,1126713222,1126713221,1126713227,1126713260,1126713305,1126713277,1126713287
1126713,112671,1,1126713216,1126713295,1126713300,1126713220,1126713300,1126713220,1126713270
1126713,112671,1,1126713273,1126713275,1126713300,,1126713229,1126713241,1126713275
1126713,112671,1,1126713261,1126713284,1126713247,,1126713284,1126713247,
1126713,112671,1,1126713242,,,,1126713240,,
1126713,112671,1,1126713212,1126713294,1126713288,1126713257,1126713251,1126713288,1126713294
1126713,112671,1,1126713257,1126713256,1126713281,1126713294,1126713256,1126713281,1126713294
1126713,112671,1,1126713268,1126713265,1126713224,1126713264,1126713265,1126713224,1126713264
1126713,112671,1,1126713306,1126713216,1126713220,1126713300,1126713216,1126713300,1126713220
1126713,112671,1,1126713301,1126713304,1126713227,1126713243,1126713304,1126713227,1126713225
1126713,112671,1,1126713291,1126713248,1126713223,1126713210,1126713210,1126713248,
1126713,112671,1,1126713236,1126713260,1126713244,1126713250,1126713260,1126713244,1126713255
1126713,112671,1,1126713229,1126713245,1126713277,1126713275,1126713273,1126713275,1126713245
1126713,112671,1,1126713244,1126713300,1126713220,1126713260,1126713237,1126713249,1126713271
1126713,112671,1,1126713283,1126713276,1126713291,1126713242,1126713276,1126713291,1126713242
1126713,112671,1,1126713298,1126713243,,,1126713212,1126713248,1126713291
1126713,112671,1,1126713276,1126713243,1126713234,1126713212,1126713243,1126713216,1126713234
1126713,112671,1,1126713294,1126713212,1126713257,1126713251,1126713212,1126713257,1126713251
1126713,112671,1,1126713265,1126713268,1126713215,1126713231,1126713215,,
1126713,112671,1,1126713213,1126713211,1126713210,,1126713210,1126713211,
1126713,112671,1,1126713211,1126713213,1126713241,,1126713213,1126713241,1126713292
1126713,112671,1,1126713256,1126713243,1126713224,1126713255,1126713243,1126713224,1126713255
1126713,112671,1,1126713223,1126713291,1126713283,1126713292,1126713291,1126713292,
1126713,112671,1,1126713249,1126713266,1126713273,1126713236,1126713266,1126713261,1126713248
1126713,112671,1,1126713303,1126713238,1126713233,,1126713238,1126713233,
1126713,112671,1,1126713292,1126713230,1126713223,,1126713230,1126713223,
1126713,112671,1,1126713297,1126713263,1126713223,1126713255,1126713263,1126713223,1126713283
1126713,112671,1,1126713280,1126713250,1126713237,1126713272,1126713272,1126713237,1126713284
1126713,112671,1,1126713232,1126713249,1126713238,,1126713292,1126713264,1126713236
1126713,112671,1,1126713249,1126713271,1126713270,1126713283,1126713271,1126713290,1126713244
1126713,112671,1,1126713223,1126713285,1126713258,1126713215,1126713285,1126713258,1126713282
1126713,112671,1,1126713266,1126713216,1126713296,1126713295,1126713220,1126713250,1126713304
1126713,112671,1,1126713272,1126713237,1126713284,1126713264,1126713237,1126713284,1126713280
1126713,112671,1,1126713275,1126713273,1126713229,1126713216,1126713273,1126713229,1126713245
1126713,112671,1,1126713304,1126713243,1126713301,1126713227,1126713301,1126713243,1126713303
1126713,112671,1,1126713240,,1126713242,1126713238,1126713242,,
1126713,112671,1,1126713307,1126713278,1126713212,1126713270,1126713225,,
1126713,112671,1,1126713238,1126713248,1126713271,,1126713241,1126713216,
1126713,112671,1,1126713219,1126713221,1126713215,1126713243,1126713221,1126713215,
1126713,112671,1,1126713226,1126713250,,,1126713250,1126713295,1126713249
1126713,112671,1,1126713243,1126713304,1126713301,1126713276,1126713304,1126713301,1126713276
1126713,112671,1,1126713300,1126713216,1126713220,1126713241,1126713216,1126713220,1126713273
1126713,112671,1,1126713206,1126713250,1126713211,1126713306,1126713296,1126713286,1126713209
1126713,112671,1,1126713221,1126713274,1126713219,1126713237,1126713274,1126713305,1126713219
1126713,112671,1,1126713288,1126713270,1126713212,1126713294,1126713270,1126713293,1126713212
1126713,112671,1,1126713235,1126713267,1126713231,1126713279,1126713267,1126713242,1126713279
1126713,112671,1,1126713289,1126713256,1126713272,1126713281,1126713256,1126713266,1126713304
1126713,112671,1,1126713281,1126713210,1126713257,1126713251,1126713210,1126713256,1126713251
1126713,112671,1,1126713290,1126713249,1126713245,1126713228,1126713228,1126713245,1126713249
1126713,112671,1,1126713258,1126713270,1126713294,1126713262,1126713237,1126713252,1126713283
1126713,112671,1,1126713245,1126713229,1126713220,1126713253,1126713229,1126713253,1126713290
1126713,112671,1,1126713222,1126713220,1126713273,,1126713214,1126713273,1126713220
1126713,112671,1,1126713210,1126713281,,,1126713281,1126713213,
1126713,112671,1,1126713274,1126713221,1126713219,1126713237,1126713221,1126713237,
1126713,112671,1,1126713267,1126713294,1126713212,1126713235,1126713294,1126713235,1126713212
1126714,112671,1,1126714283,1126714254,1126714250,1126714239,1126714254,1126714250,1126714239
1126714,112671,1,1126714222,1126714261,1126714298,1126714313,1126714297,1126714300,1126714261
1126714,112671,1,1126714238,1126714237,1126714244,1126714313,1126714237,1126714313,1126714244
